date,lat_bin,lon_bin,mmsi,fishing_hours
2015-02-15 00:00:00 UTC,0,1539,432487000,0.47222222222222221
2015-02-15 00:00:00 UTC,0,1540,432487000,0.38847222222222222
2015-02-15 00:00:00 UTC,0,610,412695680,7.1975
2015-02-15 00:00:00 UTC,0,1598,416218500,0.83013888888888887
2015-02-15 00:00:00 UTC,0,1599,416218500,1.2555555555555555
2015-02-15 00:00:00 UTC,0,1597,416218500,5.2309722222222224
2015-02-15 00:00:00 UTC,256,1219,416004352,6.3931944444444451
2015-02-15 00:00:00 UTC,256,1219,416004416,8.8186111111111121
2015-02-15 00:00:00 UTC,256,1206,412443736,4.0522222222222224
2015-02-15 00:00:00 UTC,256,1205,412443736,1.09875
2015-02-15 00:00:00 UTC,256,1219,416138600,1.1498611111111112
2015-02-15 00:00:00 UTC,256,571,422395000,0.20708333333333334
2015-02-15 00:00:00 UTC,256,572,422395000,5.5230555555555556
2015-02-15 00:00:00 UTC,256,1205,412443817,1.1384722222222223
2015-02-15 00:00:00 UTC,256,1206,412443817,0.50652777777777769
2015-02-15 00:00:00 UTC,512,21,227300110,0.61944444444444446
2015-02-15 00:00:00 UTC,512,22,227300110,4.8043055555555556
2015-02-15 00:00:00 UTC,512,-108,250292000,4.0941666666666663
2015-02-15 00:00:00 UTC,512,22,227595050,5.6205555555555549
2015-02-15 00:00:00 UTC,512,22,228317000,3.6304166666666671
2015-02-15 00:00:00 UTC,512,-115,228349800,5.7263888888888888
2015-02-15 00:00:00 UTC,512,23,227783530,0.15027777777777779
2015-02-15 00:00:00 UTC,512,24,227783530,2.0683333333333334
2015-02-15 00:00:00 UTC,512,21,227318640,3.1681944444444445
2015-02-15 00:00:00 UTC,512,22,227318640,2.1054166666666667
2015-02-15 00:00:00 UTC,512,-82,250113400,2.5083333333333337
2015-02-15 00:00:00 UTC,512,-81,250113400,13.435833333333331
2015-02-15 00:00:00 UTC,512,-80,250113400,2.0141666666666671
2015-02-15 00:00:00 UTC,512,25,205273000,0.20861111111111114
2015-02-15 00:00:00 UTC,512,24,205273000,10.085694444444442
2015-02-15 00:00:00 UTC,512,23,205273000,0.61902777777777773
2015-02-15 00:00:00 UTC,512,-80,250132400,4.52486111111111
2015-02-15 00:00:00 UTC,512,-48,235088308,0.42486111111111113
2015-02-15 00:00:00 UTC,512,-47,235088308,1.4530555555555558
2015-02-15 00:00:00 UTC,512,-45,235088308,9.3241666666666667
2015-02-15 00:00:00 UTC,512,-46,235088308,0.21208333333333335
2015-02-15 00:00:00 UTC,512,17,205272000,0.20277777777777778
2015-02-15 00:00:00 UTC,512,18,205272000,2.8668055555555556
2015-02-15 00:00:00 UTC,512,20,205272000,3.4399999999999995
2015-02-15 00:00:00 UTC,512,24,205272000,0.61930555555555555
2015-02-15 00:00:00 UTC,512,22,228131800,3.7155555555555555
2015-02-15 00:00:00 UTC,512,-84,250001911,2.0998611111111116
2015-02-15 00:00:00 UTC,512,-82,250001911,1.3390277777777777
2015-02-15 00:00:00 UTC,512,-83,250001911,1.3473611111111112
2015-02-15 00:00:00 UTC,512,-85,250001911,4.324305555555557
2015-02-15 00:00:00 UTC,512,-88,250001911,2.6770833333333335
2015-02-15 00:00:00 UTC,512,-86,250001911,4.0297222222222224
2015-02-15 00:00:00 UTC,512,-81,250001911,0.41930555555555554
2015-02-15 00:00:00 UTC,512,-87,250001911,5.274166666666666
2015-02-15 00:00:00 UTC,512,18,205259000,1.2349999999999999
2015-02-15 00:00:00 UTC,-512,-684,701006168,1.3936111111111114
2015-02-15 00:00:00 UTC,-256,387,431782000,1.4197222222222223
2015-02-15 00:00:00 UTC,-256,59,441667000,9.8070833333333312
2015-02-15 00:00:00 UTC,-256,358,431798000,1.4859722222222222
2015-02-15 00:00:00 UTC,-256,357,431798000,0.97111111111111115
2015-02-15 00:00:00 UTC,1,1539,432487000,0.1998611111111111
2015-02-15 00:00:00 UTC,1,1537,432487000,4.0647222222222226
2015-02-15 00:00:00 UTC,1,1600,416218500,0.44569444444444439
2015-02-15 00:00:00 UTC,1,1599,416218500,0.50416666666666665
2015-02-15 00:00:00 UTC,257,1205,412443736,2.2344444444444447
2015-02-15 00:00:00 UTC,257,1206,412443817,0.12972222222222221
2015-02-15 00:00:00 UTC,513,-108,250292000,10.682638888888889
2015-02-15 00:00:00 UTC,513,32,245235000,0.20430555555555557
2015-02-15 00:00:00 UTC,513,33,245235000,0.85
2015-02-15 00:00:00 UTC,513,-85,250000443,3.5758333333333336
2015-02-15 00:00:00 UTC,513,-86,250000443,1.8983333333333332
2015-02-15 00:00:00 UTC,513,-84,250000443,4.7665277777777773
2015-02-15 00:00:00 UTC,513,-87,250000443,1.524861111111111
2015-02-15 00:00:00 UTC,513,-83,250000443,2.4947222222222218
2015-02-15 00:00:00 UTC,513,-81,250113400,0.21347222222222223
2015-02-15 00:00:00 UTC,513,-79,250132400,0.33069444444444446
2015-02-15 00:00:00 UTC,513,-80,250132400,0.72666666666666657
2015-02-15 00:00:00 UTC,513,-47,235088308,3.7301388888888889
2015-02-15 00:00:00 UTC,513,-46,235088308,0.20833333333333331
2015-02-15 00:00:00 UTC,513,-64,250003127,13.374444444444444
2015-02-15 00:00:00 UTC,513,24,205272000,0.20263888888888887
2015-02-15 00:00:00 UTC,513,-74,250122460,2.9391666666666665
2015-02-15 00:00:00 UTC,513,-82,250140400,1.0291666666666668
2015-02-15 00:00:00 UTC,513,-87,250001911,1.2990277777777779
2015-02-15 00:00:00 UTC,513,-86,250001911,1.2943055555555556
2015-02-15 00:00:00 UTC,513,18,205259000,1.4377777777777776
2015-02-15 00:00:00 UTC,513,19,205259000,0.80972222222222223
2015-02-15 00:00:00 UTC,-255,387,431782000,1.1211111111111112
2015-02-15 00:00:00 UTC,-255,-751,412420231,3.7031944444444447
2015-02-15 00:00:00 UTC,-255,59,441667000,2.7152777777777777
2015-02-15 00:00:00 UTC,2,1536,432487000,8.5570833333333365
2015-02-15 00:00:00 UTC,2,1532,432410000,2.2708333333333335
2015-02-15 00:00:00 UTC,514,-68,228174600,8.0159722222222225
2015-02-15 00:00:00 UTC,514,-80,250002714,7.4684722222222231
2015-02-15 00:00:00 UTC,514,-76,250002714,4.3619444444444451
2015-02-15 00:00:00 UTC,514,-78,250002714,0.67819444444444454
2015-02-15 00:00:00 UTC,514,-81,250002714,1.0190277777777779
2015-02-15 00:00:00 UTC,514,-79,250002714,1.2801388888888889
2015-02-15 00:00:00 UTC,514,-82,250002714,0.40833333333333333
2015-02-15 00:00:00 UTC,514,30,245331000,0.415
2015-02-15 00:00:00 UTC,514,31,245331000,0.41138888888888892
2015-02-15 00:00:00 UTC,514,-83,250000443,2.8458333333333337
2015-02-15 00:00:00 UTC,514,-85,250000443,2.9715277777777782
2015-02-15 00:00:00 UTC,514,-86,250000443,0.41541666666666666
2015-02-15 00:00:00 UTC,514,-84,250000443,3.387083333333333
2015-02-15 00:00:00 UTC,514,-115,228004700,15.889027777777779
2015-02-15 00:00:00 UTC,514,-114,224177000,5.1138888888888889
2015-02-15 00:00:00 UTC,514,16,235094386,4.52125
2015-02-15 00:00:00 UTC,514,15,235094386,0.32069444444444445
2015-02-15 00:00:00 UTC,514,41,244780417,0.21027777777777779
2015-02-15 00:00:00 UTC,514,40,244780417,1.0415277777777778
2015-02-15 00:00:00 UTC,514,-77,250489000,2.1420833333333329
2015-02-15 00:00:00 UTC,514,-78,250489000,1.2805555555555557
2015-02-15 00:00:00 UTC,514,-165,257913000,2.7584722222222222
2015-02-15 00:00:00 UTC,514,-64,250003127,0.22666666666666668
2015-02-15 00:00:00 UTC,514,30,205271000,0.21125
2015-02-15 00:00:00 UTC,514,-81,250140400,1.6665277777777776
2015-02-15 00:00:00 UTC,514,-82,250140400,0.61861111111111111
2015-02-15 00:00:00 UTC,514,18,205259000,3.8976388888888898
2015-02-15 00:00:00 UTC,514,19,205259000,0.99861111111111123
2015-02-15 00:00:00 UTC,514,1559,273358840,12.419722222222223
2015-02-15 00:00:00 UTC,514,1558,273358840,10.421944444444446
2015-02-15 00:00:00 UTC,-510,-686,701000901,6.3575
2015-02-15 00:00:00 UTC,-254,371,431703660,4.2541666666666664
2015-02-15 00:00:00 UTC,-254,386,431782000,1.0902777777777777
2015-02-15 00:00:00 UTC,-254,-751,412420231,7.810833333333334
2015-02-15 00:00:00 UTC,-254,-750,412699820,11.430833333333332
2015-02-15 00:00:00 UTC,-254,59,441667000,3.6863888888888892
2015-02-15 00:00:00 UTC,-254,588,416000464,7.0806944444444451
2015-02-15 00:00:00 UTC,-254,590,416000464,4.37625
2015-02-15 00:00:00 UTC,-254,589,416000464,1.9327777777777779
2015-02-15 00:00:00 UTC,-254,587,416000464,1.7302777777777778
2015-02-15 00:00:00 UTC,-254,585,416000464,5.0331944444444439
2015-02-15 00:00:00 UTC,-254,586,416000464,1.72375
2015-02-15 00:00:00 UTC,259,1200,412441097,6.6465277777777771
2015-02-15 00:00:00 UTC,259,-205,224098420,0.54180555555555554
2015-02-15 00:00:00 UTC,515,-159,218325000,1.0427777777777778
