date,lat_bin,lon_bin,mmsi,fishing_hours
2017-01-12 00:00:00 UTC,0,555,416004378,1.512361111111111
2017-01-12 00:00:00 UTC,0,557,416329000,0.4654166666666667
2017-01-12 00:00:00 UTC,0,558,416329000,1.3013888888888889
2017-01-12 00:00:00 UTC,0,-245,224044870,3.030555555555555
2017-01-12 00:00:00 UTC,0,-244,224044870,3.554583333333333
2017-01-12 00:00:00 UTC,0,-243,224044870,2.3523611111111111
2017-01-12 00:00:00 UTC,0,-242,224044870,2.1918055555555558
2017-01-12 00:00:00 UTC,0,1761,441869000,2.3081944444444442
2017-01-12 00:00:00 UTC,256,-149,242045000,1.7358333333333333
2017-01-12 00:00:00 UTC,256,-1618,367480150,4.20361111111111
2017-01-12 00:00:00 UTC,256,-1610,367598710,5.4140277777777772
2017-01-12 00:00:00 UTC,256,-1609,367598710,0.76444444444444448
2017-01-12 00:00:00 UTC,256,-149,242167000,0.1175
2017-01-12 00:00:00 UTC,256,-150,242167000,0.39819444444444446
2017-01-12 00:00:00 UTC,256,-1601,367442170,1.2086111111111111
2017-01-12 00:00:00 UTC,512,1561,273442820,2.3922222222222222
2017-01-12 00:00:00 UTC,512,1561,273846020,0.5593055555555555
2017-01-12 00:00:00 UTC,512,1562,273350410,1.0093055555555555
2017-01-12 00:00:00 UTC,512,1561,273840910,1.4872222222222222
2017-01-12 00:00:00 UTC,512,1562,273840910,2.2225
2017-01-12 00:00:00 UTC,512,1790,366988820,1.3205555555555555
2017-01-12 00:00:00 UTC,512,1789,366988820,2.615
2017-01-12 00:00:00 UTC,512,1561,273440040,8.0879166666666666
2017-01-12 00:00:00 UTC,512,1560,273448750,0.68208333333333337
2017-01-12 00:00:00 UTC,512,1561,273448750,2.9819444444444447
2017-01-12 00:00:00 UTC,512,-84,227486000,10.845138888888888
2017-01-12 00:00:00 UTC,512,25,245331000,3.0397222222222227
2017-01-12 00:00:00 UTC,512,24,245331000,1.7136111111111112
2017-01-12 00:00:00 UTC,512,26,245331000,1.5186111111111109
2017-01-12 00:00:00 UTC,512,23,245331000,5.532222222222221
2017-01-12 00:00:00 UTC,512,1561,273442400,3.2223611111111117
2017-01-12 00:00:00 UTC,512,-58,227941000,0.27347222222222223
2017-01-12 00:00:00 UTC,512,-59,227941000,3.3241666666666663
2017-01-12 00:00:00 UTC,512,-60,227941000,0.88097222222222216
2017-01-12 00:00:00 UTC,512,1560,273848210,0.40416666666666667
2017-01-12 00:00:00 UTC,512,1561,273848210,1.3245833333333334
2017-01-12 00:00:00 UTC,512,1561,273845910,1.5637500000000002
2017-01-12 00:00:00 UTC,512,-44,235113634,0.27888888888888891
2017-01-12 00:00:00 UTC,512,-45,235113634,0.54625
2017-01-12 00:00:00 UTC,512,-47,235113634,1.0818055555555557
2017-01-12 00:00:00 UTC,512,-104,235051173,5.3716666666666679
2017-01-12 00:00:00 UTC,512,-78,250489000,1.2833333333333332
2017-01-12 00:00:00 UTC,512,-56,205241000,0.31791666666666668
2017-01-12 00:00:00 UTC,512,-57,205241000,9.6545833333333348
2017-01-12 00:00:00 UTC,512,-58,205241000,11.68513888888889
2017-01-12 00:00:00 UTC,512,-58,227406000,3.0925
2017-01-12 00:00:00 UTC,512,-56,227406000,1.1376388888888889
2017-01-12 00:00:00 UTC,512,-60,227406000,2.1383333333333332
2017-01-12 00:00:00 UTC,512,-59,227406000,0.55833333333333335
2017-01-12 00:00:00 UTC,512,-57,227406000,1.3445833333333332
2017-01-12 00:00:00 UTC,512,-46,235088308,0.70777777777777784
2017-01-12 00:00:00 UTC,512,-44,235088308,1.0081944444444444
2017-01-12 00:00:00 UTC,512,-45,235088308,3.1593055555555551
2017-01-12 00:00:00 UTC,512,-47,235088308,1.423888888888889
2017-01-12 00:00:00 UTC,512,-59,226243000,0.41111111111111109
2017-01-12 00:00:00 UTC,512,-60,226243000,2.0804166666666668
2017-01-12 00:00:00 UTC,512,22,246327000,0.32527777777777783
2017-01-12 00:00:00 UTC,512,24,246327000,0.61402777777777773
2017-01-12 00:00:00 UTC,512,25,246327000,0.40750000000000003
2017-01-12 00:00:00 UTC,512,23,246327000,10.577500000000002
2017-01-12 00:00:00 UTC,512,21,245473000,4.0154166666666669
2017-01-12 00:00:00 UTC,512,20,245473000,0.30833333333333335
2017-01-12 00:00:00 UTC,512,-59,228211700,9.3729166666666686
2017-01-12 00:00:00 UTC,512,24,244075000,1.0293055555555555
2017-01-12 00:00:00 UTC,512,23,244075000,6.3415277777777792
2017-01-12 00:00:00 UTC,512,26,244075000,2.4454166666666666
2017-01-12 00:00:00 UTC,512,25,244075000,2.2240277777777777
2017-01-12 00:00:00 UTC,768,127,273341920,3.315555555555556
2017-01-12 00:00:00 UTC,768,130,273341920,2.4109722222222225
2017-01-12 00:00:00 UTC,768,129,273341920,0.82263888888888892
2017-01-12 00:00:00 UTC,768,128,273341920,0.83333333333333337
2017-01-12 00:00:00 UTC,-512,1620,512027000,1.4609722222222219
2017-01-12 00:00:00 UTC,-512,1618,512027000,5.5058333333333334
2017-01-12 00:00:00 UTC,-512,1619,512027000,4.6608333333333327
2017-01-12 00:00:00 UTC,-512,-624,224378000,1.2415277777777776
2017-01-12 00:00:00 UTC,-512,-625,224378000,0.88097222222222227
2017-01-12 00:00:00 UTC,-256,638,224654000,0.802638888888889
2017-01-12 00:00:00 UTC,-256,636,224654000,1.1304166666666664
2017-01-12 00:00:00 UTC,-256,637,224654000,0.70333333333333337
2017-01-12 00:00:00 UTC,-256,647,224654000,5.4265277777777765
2017-01-12 00:00:00 UTC,-256,635,224654000,0.35569444444444442
2017-01-12 00:00:00 UTC,-256,972,224130000,0.77125
2017-01-12 00:00:00 UTC,-256,971,224130000,0.58430555555555563
2017-01-12 00:00:00 UTC,1,622,416004675,5.7319444444444443
2017-01-12 00:00:00 UTC,1,-243,224044870,1.925416666666667
2017-01-12 00:00:00 UTC,1,-244,224044870,0.89166666666666672
2017-01-12 00:00:00 UTC,1,-241,224044870,1.038472222222222
2017-01-12 00:00:00 UTC,1,-242,224044870,1.2333333333333332
2017-01-12 00:00:00 UTC,1,-240,224044870,0.46277777777777773
2017-01-12 00:00:00 UTC,1,1690,553111735,3.5388888888888888
2017-01-12 00:00:00 UTC,1,1689,553111735,3.766111111111111
2017-01-12 00:00:00 UTC,1,1688,553111735,0.6084722222222223
2017-01-12 00:00:00 UTC,1,1760,441869000,0.84444444444444444
2017-01-12 00:00:00 UTC,1,1759,441869000,0.66000000000000014
2017-01-12 00:00:00 UTC,1,1754,441869000,0.24041666666666667
2017-01-12 00:00:00 UTC,1,1761,441869000,2.3861111111111111
2017-01-12 00:00:00 UTC,1,1756,441869000,0.70416666666666672
2017-01-12 00:00:00 UTC,1,1755,441869000,0.70819444444444446
2017-01-12 00:00:00 UTC,1,1758,441869000,0.8025
2017-01-12 00:00:00 UTC,1,1757,441869000,0.90819444444444442
2017-01-12 00:00:00 UTC,257,-1586,367733060,0.96666666666666667
2017-01-12 00:00:00 UTC,257,-1587,367733060,0.53361111111111115
2017-01-12 00:00:00 UTC,257,-1583,367733060,5.7995833333333326
2017-01-12 00:00:00 UTC,257,-1584,367733060,2.95375
2017-01-12 00:00:00 UTC,257,-1585,367733060,0.7961111111111111
2017-01-12 00:00:00 UTC,257,-1618,367480150,0.50486111111111109
2017-01-12 00:00:00 UTC,257,-150,242141100,0.50736111111111115
2017-01-12 00:00:00 UTC,257,1444,431005871,2.858055555555556
2017-01-12 00:00:00 UTC,257,1443,431005871,5.6543055555555553
2017-01-12 00:00:00 UTC,257,1445,431005871,5.60875
2017-01-12 00:00:00 UTC,257,-149,242167000,0.74472222222222229
2017-01-12 00:00:00 UTC,257,-1601,367442170,0.62902777777777774
2017-01-12 00:00:00 UTC,513,1561,273442820,1.8405555555555553
2017-01-12 00:00:00 UTC,513,-79,228174600,0.67958333333333332
2017-01-12 00:00:00 UTC,513,-80,228174600,2.1204166666666668
2017-01-12 00:00:00 UTC,513,1561,273840910,0.31999999999999995
2017-01-12 00:00:00 UTC,513,1788,366988820,2.6029166666666663
2017-01-12 00:00:00 UTC,513,1790,366988820,0.45361111111111119
2017-01-12 00:00:00 UTC,513,1789,366988820,8.1301388888888919
2017-01-12 00:00:00 UTC,513,-80,250001702,0.71861111111111109
2017-01-12 00:00:00 UTC,513,-78,250001702,7.4719444444444445
2017-01-12 00:00:00 UTC,513,-79,250001702,8.142777777777777
2017-01-12 00:00:00 UTC,513,1561,273448750,0.87833333333333341
2017-01-12 00:00:00 UTC,513,-85,227486000,2.4633333333333334
2017-01-12 00:00:00 UTC,513,-84,227486000,0.90222222222222226
2017-01-12 00:00:00 UTC,513,-86,227486000,0.82875
2017-01-12 00:00:00 UTC,513,26,245331000,0.18902777777777777
2017-01-12 00:00:00 UTC,513,27,245331000,0.12152777777777776
2017-01-12 00:00:00 UTC,513,18,244179000,1.245972222222222
2017-01-12 00:00:00 UTC,513,20,244179000,0.5444444444444444
2017-01-12 00:00:00 UTC,513,19,244179000,0.48472222222222222
2017-01-12 00:00:00 UTC,513,-85,250000443,0.94583333333333341
2017-01-12 00:00:00 UTC,513,1561,273442400,1.7718055555555556
2017-01-12 00:00:00 UTC,513,18,245148000,11.737777777777779
2017-01-12 00:00:00 UTC,513,-86,228238700,1.6695833333333332
2017-01-12 00:00:00 UTC,513,-85,228238700,1.4430555555555555
2017-01-12 00:00:00 UTC,513,1561,273387130,1.0106944444444443
2017-01-12 00:00:00 UTC,513,-1296,316022149,0.93763888888888891
2017-01-12 00:00:00 UTC,513,-86,227364000,0.28902777777777777
2017-01-12 00:00:00 UTC,513,-85,227364000,12.441111111111111
2017-01-12 00:00:00 UTC,513,-104,235051173,4.0948611111111113
2017-01-12 00:00:00 UTC,513,-79,250489000,1.2822222222222222
2017-01-12 00:00:00 UTC,513,-78,250489000,0.66041666666666665
2017-01-12 00:00:00 UTC,513,-58,227406000,0.4152777777777778
2017-01-12 00:00:00 UTC,513,-56,227406000,1.1081944444444445
2017-01-12 00:00:00 UTC,513,-57,227406000,1.3222222222222222
2017-01-12 00:00:00 UTC,513,-44,235088308,0.40402777777777776
2017-01-12 00:00:00 UTC,513,-85,250003137,1.8791666666666667
2017-01-12 00:00:00 UTC,513,-81,250003137,0.46763888888888894
2017-01-12 00:00:00 UTC,513,-84,250003137,2.2515277777777776
2017-01-12 00:00:00 UTC,513,-89,250477000,1.5533333333333332
2017-01-12 00:00:00 UTC,513,-88,250477000,0.95972222222222225
2017-01-12 00:00:00 UTC,513,21,245473000,7.1027777777777779
2017-01-12 00:00:00 UTC,769,124,273341920,0.80972222222222212
2017-01-12 00:00:00 UTC,769,126,273341920,1.609861111111111
2017-01-12 00:00:00 UTC,769,125,273341920,1.6077777777777778
2017-01-12 00:00:00 UTC,-511,1620,512027000,2.583333333333333
2017-01-12 00:00:00 UTC,-511,1619,512027000,0.14722222222222223
2017-01-12 00:00:00 UTC,-511,-624,224378000,1.0895833333333331
